execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
8,mockito,MOCKITO-12b,12b,becnhmark/applications/MOCKITO-bins/MOCKITO-12b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-12b
9,mockito,MOCKITO-12b,12b,becnhmark/applications/MOCKITO-bins/MOCKITO-12b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-12b
10,mockito,MOCKITO-12b,12b,becnhmark/applications/MOCKITO-bins/MOCKITO-12b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-12b
1,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
2,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
3,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
4,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
5,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
6,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
7,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
8,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
9,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
10,chart,CHART-4b,4b,becnhmark/applications/CHART-bins/CHART-4b,chart,becnhmark/crashes/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/CHART-4b
1,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
2,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
3,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
4,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
5,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
6,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
7,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
8,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
9,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
10,lang,LANG-33b,33b,becnhmark/applications/LANG-bins/LANG-33b,lang3,becnhmark/crashes/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/LANG-33b
1,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
2,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
3,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
4,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
5,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
6,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
7,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
8,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
9,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
10,mockito,MOCKITO-36b,36b,becnhmark/applications/MOCKITO-bins/MOCKITO-36b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-36b
1,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
2,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
3,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
4,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
5,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
6,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
7,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
8,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
9,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
10,math,MATH-79b,79b,becnhmark/applications/MATH-bins/MATH-79b,math3,becnhmark/crashes/MATH/MATH-79b/MATH-79b.log,yes,79f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-79b
1,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
2,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
3,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
4,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
5,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
6,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
7,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
8,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
9,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
10,math,MATH-70b,70b,becnhmark/applications/MATH-bins/MATH-70b,math3,becnhmark/crashes/MATH/MATH-70b/MATH-70b.log,yes,70f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-70b
1,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
2,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
3,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
4,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
5,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
6,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
7,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
8,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
9,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
10,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-14152
1,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
2,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
3,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
4,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
5,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
6,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
7,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
8,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
9,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
10,xwiki,XWIKI-13942,8.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-13942
1,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
2,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
3,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
4,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
5,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
6,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
7,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
8,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
9,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
10,xwiki,XCOMMONS-928,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XCOMMONS-928/XCOMMONS-928.log,yes,7.4.3,5,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XCOMMONS-928
1,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
2,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
3,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
4,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
5,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
6,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
7,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
8,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
9,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
10,xwiki,XWIKI-12667,7.2,becnhmark/applications/XWIKI-bins/XWIKI-7.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-12667/XWIKI-12667.log,yes,7.3-milestone-1,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/XWIKI-12667
